keyword,content,sentiment_score,sentiment,source,date
Apple stock,"🚨 BREAKING: Apple Hit by 104% China Tariff

Shares of $AAPL plunged 3% after the White House dropped a tariff bomb—104% on China imports. With iPhones mostly made in China, analysts warn the move could add $350 to retail prices. Apple stock is now down 30% YTD. Can it bounce back?",0.0861111111111111,positive,linkedin,2025-04-09
Apple stock,"As someone who once owned 
hashtag
#apple at 10/share, I believed in them when it wasn't popular. In 2025, I see a sub-Trillion dollar company. Vapid leadership, addictive products and entering a 
hashtag
#tariff storm in a row boat.",0.0999999999999999,positive,linkedin,2025-04-09
Apple stock,"📈 Tracking the Trend and Growth of Apple Stock!

From innovation to valuation, Apple continues to dominate the charts. Are you aligned with AAPL’s momentum?

🔗 Trade now:",0.0,neutral,linkedin,2025-04-09
AAPL,Home,0.0,neutral,linkedin,2025-04-09
AAPL,My Network,0.0,neutral,linkedin,2025-04-09
AAPL,Jobs,0.0,neutral,linkedin,2025-04-09
AAPL,Messaging,0.0,neutral,linkedin,2025-04-09
AAPL,Notifications,0.0,neutral,linkedin,2025-04-09
AAPL,"One of the most famous stock market success stories is that of Apple Inc. (AAPL). If you had invested just $1,000 in Apple stock during its IPO in 1980, your investment would be worth over $500,000 today, thanks to continuous innovation and product success. Apple’s strategy of creating a loyal customer base and constantly upgrading technology made it one of the most valuable companies in the world.

Strategy Insight: Investing early in innovative companies with strong growth potential can yield massive returns over the long term. Look for businesses that focus on technological advancements and brand loyalty.

Citation: Apple Investor Relations",0.1947916666666667,positive,linkedin,2025-04-09
AAPL,"Apple ($AAPL) is spending $1B on Nvidia ($NVDA) GB300 NVL72 AI servers—about 250 units at ~$4M each, per Loop Capital. Partnering with Dell ($DELL) & Super Micro ($SMCI), $AAPL is officially diving into Gen AI with a massive LLM cluster.",0.1666666666666666,positive,linkedin,2025-04-09
AAPL,"Load-Up on Apple Stock During Market Correction, Says Five-Star Analyst

At least one Wall Street analyst is pounding the table on Apple (AAPL). stock.

Amit Daryanani, a top five-star rated analyst at investment bank Evercore ISI (EVR), is encouraging investors to buy shares of the consumer electronics giant during the current market downturn, saying that Apple remains a “tech staple” and well-positioned to reap the benefits of the artificial intelligence (AI) boom in coming years.

Daryanani boosted his price target on AAPL stock to $275 from $260, and reiterated a Buy-equivalent outperform rating on the shares.

Evercore’s new price target is 30% higher than where Apple’s shares currently trade and one of the highest forecasts on Wall Street.

AAPL stock has taken a hit recently as the U.S. market has slumped.

Investors and analysts are also concerned about the company’s AI strategy and the slow deployment of new AI technologies.

However, Evercore is brushing aside those worries, saying that Apple is poised for continued growth.

Read more on @TipRanks:",0.0268939393939393,positive,linkedin,2025-04-09
